,Open,High,Low,Close,Volume,TradingDate
0,11300.0,11300.0,11300.0,11300.0,0,2023-01-06
1,11300.0,11300.0,11300.0,11300.0,0,2023-01-09
2,11300.0,11300.0,11300.0,11300.0,0,2023-01-10
3,11300.0,11300.0,11300.0,11300.0,0,2023-01-11
4,11300.0,11300.0,11300.0,11300.0,0,2023-01-12
5,11300.0,11300.0,11300.0,11300.0,0,2023-01-13
6,11300.0,11300.0,11300.0,11300.0,0,2023-01-16
7,11300.0,11300.0,11300.0,11300.0,0,2023-01-17
8,11300.0,11300.0,11300.0,11300.0,0,2023-01-18
9,11300.0,11300.0,11300.0,11300.0,0,2023-01-19
10,11300.0,11300.0,11300.0,11300.0,0,2023-01-27
11,11300.0,11300.0,11300.0,11300.0,0,2023-01-30
12,11300.0,11300.0,11300.0,11300.0,0,2023-01-31
13,11300.0,11300.0,11300.0,11300.0,0,2023-02-01
14,11300.0,11300.0,11300.0,11300.0,0,2023-02-02
15,11300.0,11300.0,11300.0,11300.0,0,2023-02-03
16,11300.0,11300.0,11300.0,11300.0,0,2023-02-06
17,11300.0,11300.0,11300.0,11300.0,0,2023-02-07
18,11300.0,11300.0,11300.0,11300.0,0,2023-02-08
19,11300.0,11300.0,11300.0,11300.0,0,2023-02-09
20,11300.0,11300.0,11300.0,11300.0,0,2023-02-10
21,11300.0,11300.0,11300.0,11300.0,0,2023-02-13
22,11300.0,11300.0,11300.0,11300.0,0,2023-02-14
23,11300.0,11300.0,11300.0,11300.0,0,2023-02-15
24,11300.0,11300.0,11300.0,11300.0,0,2023-02-16
25,11300.0,11300.0,11300.0,11300.0,0,2023-02-17
26,11300.0,11300.0,11300.0,11300.0,0,2023-02-20
27,11300.0,11300.0,11300.0,11300.0,0,2023-02-21
28,11300.0,11300.0,11300.0,11300.0,0,2023-02-22
29,11300.0,11300.0,11300.0,11300.0,0,2023-02-23
30,11300.0,11300.0,11300.0,11300.0,0,2023-02-24
31,11300.0,11300.0,11300.0,11300.0,0,2023-02-27
32,11300.0,11300.0,11300.0,11300.0,0,2023-02-28
