,Open,High,Low,Close,Volume,TradingDate
0,16600.0,16600.0,16600.0,16600.0,0,2023-01-06
1,16600.0,16600.0,16600.0,16600.0,0,2023-01-09
2,16600.0,16600.0,16600.0,16600.0,0,2023-01-10
3,23200.0,23200.0,23200.0,23200.0,100,2023-01-11
4,26600.0,26600.0,26600.0,26600.0,100,2023-01-12
5,26600.0,26600.0,26600.0,26600.0,0,2023-01-13
6,26600.0,26600.0,26600.0,26600.0,0,2023-01-16
7,26600.0,26600.0,26600.0,26600.0,0,2023-01-17
8,26600.0,26600.0,26600.0,26600.0,0,2023-01-18
9,26600.0,26600.0,26600.0,26600.0,0,2023-01-19
10,26600.0,26600.0,26600.0,26600.0,0,2023-01-27
11,26600.0,26600.0,26600.0,26600.0,0,2023-01-30
12,26600.0,26600.0,26600.0,26600.0,0,2023-01-31
13,26600.0,26600.0,26600.0,26600.0,0,2023-02-01
14,26600.0,26600.0,26600.0,26600.0,0,2023-02-02
15,26600.0,26600.0,26600.0,26600.0,0,2023-02-03
16,26600.0,26600.0,26600.0,26600.0,0,2023-02-06
17,26600.0,26600.0,26600.0,26600.0,0,2023-02-07
18,26600.0,26600.0,26600.0,26600.0,0,2023-02-08
19,26600.0,26600.0,26600.0,26600.0,0,2023-02-09
20,26600.0,26600.0,26600.0,26600.0,0,2023-02-10
21,30500.0,30500.0,30500.0,30500.0,1100,2023-02-13
22,35000.0,35000.0,35000.0,35000.0,2000,2023-02-14
23,40200.0,40200.0,40200.0,40200.0,1000,2023-02-15
24,46200.0,46200.0,46200.0,46200.0,2100,2023-02-16
25,39300.0,39300.0,39300.0,39300.0,300,2023-02-17
26,39300.0,45100.0,39300.0,43900.0,600,2023-02-20
27,43900.0,43900.0,43900.0,43900.0,0,2023-02-21
28,43900.0,43900.0,43900.0,43900.0,0,2023-02-22
29,43900.0,43900.0,43900.0,43900.0,0,2023-02-23
30,43900.0,43900.0,43900.0,43900.0,100,2023-02-24
31,43900.0,43900.0,43900.0,43900.0,0,2023-02-27
32,43900.0,43900.0,43900.0,43900.0,0,2023-02-28
