,Open,High,Low,Close,Volume,TradingDate
0,3500.0,3500.0,3500.0,3500.0,0,2023-01-06
1,3500.0,3500.0,3500.0,3500.0,0,2023-01-09
2,3500.0,3500.0,3500.0,3500.0,0,2023-01-10
3,3500.0,3500.0,3500.0,3500.0,0,2023-01-11
4,3500.0,3500.0,3500.0,3500.0,0,2023-01-12
5,3500.0,3500.0,3500.0,3500.0,0,2023-01-13
6,3500.0,3500.0,3500.0,3500.0,0,2023-01-16
7,3500.0,3500.0,3500.0,3500.0,0,2023-01-17
8,3500.0,3500.0,3500.0,3500.0,0,2023-01-18
9,3500.0,3500.0,3500.0,3500.0,0,2023-01-19
10,3500.0,3500.0,3500.0,3500.0,0,2023-01-27
11,3500.0,3500.0,3500.0,3500.0,0,2023-01-30
12,3500.0,3500.0,3500.0,3500.0,0,2023-01-31
13,3500.0,3500.0,3500.0,3500.0,0,2023-02-01
14,3500.0,3500.0,3500.0,3500.0,0,2023-02-02
15,3500.0,3500.0,3500.0,3500.0,0,2023-02-03
16,3500.0,3500.0,3500.0,3500.0,0,2023-02-06
17,3500.0,3500.0,3500.0,3500.0,0,2023-02-07
18,3500.0,3500.0,3500.0,3500.0,0,2023-02-08
19,3500.0,3500.0,3500.0,3500.0,0,2023-02-09
20,3500.0,3500.0,3500.0,3500.0,0,2023-02-10
21,3500.0,3500.0,3500.0,3500.0,0,2023-02-13
22,3500.0,3500.0,3500.0,3500.0,0,2023-02-14
23,3500.0,3500.0,3500.0,3500.0,0,2023-02-15
24,3500.0,3500.0,3500.0,3500.0,0,2023-02-16
25,3500.0,3500.0,3500.0,3500.0,0,2023-02-17
26,3500.0,3500.0,3500.0,3500.0,0,2023-02-20
27,3500.0,3500.0,3500.0,3500.0,0,2023-02-21
28,3500.0,3500.0,3500.0,3500.0,0,2023-02-22
29,3500.0,3500.0,3500.0,3500.0,0,2023-02-23
30,3500.0,3500.0,3500.0,3500.0,0,2023-02-24
31,3500.0,3500.0,3500.0,3500.0,0,2023-02-27
32,3500.0,3500.0,3500.0,3500.0,0,2023-02-28
