,Open,High,Low,Close,Volume,TradingDate
0,12100.0,12100.0,12100.0,12100.0,600,2022-09-26
1,12300.0,12300.0,12300.0,12300.0,200,2022-09-27
2,13150.0,13150.0,13150.0,13150.0,100,2022-09-28
3,13150.0,13500.0,13150.0,13500.0,200,2022-09-29
4,14400.0,14400.0,14400.0,14400.0,100,2022-09-30
5,14500.0,14600.0,14500.0,14600.0,1000,2022-10-03
6,14600.0,14600.0,14600.0,14600.0,0,2022-10-04
7,15600.0,15600.0,15600.0,15600.0,100,2022-10-05
8,16650.0,16650.0,16650.0,16650.0,500,2022-10-06
9,17800.0,17800.0,17800.0,17800.0,100,2022-10-07
10,18950.0,18950.0,18950.0,18950.0,200,2022-10-10
11,20250.0,20250.0,20250.0,20250.0,200,2022-10-11
12,21550.0,21600.0,21550.0,21600.0,200,2022-10-12
13,21500.0,21500.0,21500.0,21500.0,100,2022-10-13
14,21500.0,21500.0,21500.0,21500.0,0,2022-10-14
15,21500.0,21500.0,21500.0,21500.0,0,2022-10-17
16,20000.0,20000.0,20000.0,20000.0,100,2022-10-18
17,20000.0,20000.0,20000.0,20000.0,0,2022-10-19
18,20000.0,20000.0,20000.0,20000.0,0,2022-10-20
19,20000.0,20000.0,20000.0,20000.0,0,2022-10-21
20,20000.0,20000.0,20000.0,20000.0,0,2022-10-24
21,20000.0,20000.0,20000.0,20000.0,0,2022-10-25
22,20000.0,20000.0,20000.0,20000.0,0,2022-10-26
23,20000.0,20000.0,20000.0,20000.0,0,2022-10-27
24,20000.0,20000.0,20000.0,20000.0,0,2022-10-28
25,20000.0,20000.0,20000.0,20000.0,0,2022-10-31
26,20000.0,20000.0,20000.0,20000.0,0,2022-11-01
27,20000.0,20000.0,20000.0,20000.0,0,2022-11-02
28,18600.0,18600.0,18600.0,18600.0,100,2022-11-03
29,18600.0,18600.0,18600.0,18600.0,0,2022-11-04
30,18600.0,18600.0,18600.0,18600.0,0,2022-11-07
31,17300.0,17300.0,17300.0,17300.0,100,2022-11-08
32,16100.0,16100.0,16100.0,16100.0,100,2022-11-09
33,16050.0,16050.0,16050.0,16050.0,100,2022-11-10
34,16000.0,16000.0,16000.0,16000.0,100,2022-11-11
35,16000.0,16000.0,16000.0,16000.0,0,2022-11-14
36,14900.0,14900.0,14900.0,14900.0,100,2022-11-15
37,14900.0,14900.0,14900.0,14900.0,0,2022-11-16
38,14900.0,14900.0,14900.0,14900.0,0,2022-11-17
39,13900.0,13900.0,13900.0,13900.0,100,2022-11-18
40,13900.0,13900.0,13900.0,13900.0,0,2022-11-21
41,12950.0,12950.0,12950.0,12950.0,100,2022-11-22
42,12050.0,12050.0,12050.0,12050.0,100,2022-11-23
43,11250.0,11250.0,11250.0,11250.0,100,2022-11-24
44,10500.0,10500.0,10500.0,10500.0,100,2022-11-25
45,9780.0,9780.0,9780.0,9780.0,100,2022-11-28
46,9950.0,9950.0,9950.0,9950.0,100,2022-11-29
47,9260.0,9260.0,9260.0,9260.0,600,2022-11-30
48,8620.0,8620.0,8620.0,8620.0,100,2022-12-01
49,8020.0,8020.0,8020.0,8020.0,100,2022-12-02
50,7460.0,7460.0,7460.0,7460.0,100,2022-12-05
51,6940.0,6950.0,6940.0,6950.0,600,2022-12-06
52,6470.0,6470.0,6470.0,6470.0,100,2022-12-07
53,6020.0,6030.0,6020.0,6030.0,200,2022-12-08
54,6450.0,6450.0,6450.0,6450.0,100,2022-12-09
55,6900.0,6900.0,6900.0,6900.0,100,2022-12-12
56,7380.0,7380.0,7380.0,7380.0,100,2022-12-13
57,7000.0,7890.0,7000.0,7890.0,200,2022-12-14
58,7400.0,8440.0,7400.0,8440.0,900,2022-12-15
59,9030.0,9030.0,9030.0,9030.0,200,2022-12-16
60,8670.0,9660.0,8670.0,9660.0,200,2022-12-19
61,10200.0,10200.0,10200.0,10200.0,200,2022-12-20
62,10800.0,10800.0,9490.0,10800.0,900,2022-12-21
63,11500.0,11500.0,11500.0,11500.0,400,2022-12-22
64,12200.0,12200.0,10700.0,10700.0,200,2022-12-23
65,10750.0,11400.0,10750.0,11400.0,200,2022-12-26
66,12150.0,12150.0,12150.0,12150.0,200,2022-12-27
67,13000.0,13000.0,13000.0,13000.0,200,2022-12-28
68,13900.0,13900.0,13900.0,13900.0,100,2022-12-29
69,14800.0,14850.0,14800.0,14850.0,200,2022-12-30
70,14850.0,14850.0,14850.0,14850.0,0,2023-01-03
71,14850.0,14850.0,14850.0,14850.0,0,2023-01-04
72,14850.0,14850.0,14850.0,14850.0,0,2023-01-05
73,14850.0,14850.0,14850.0,14850.0,0,2023-01-06
74,14850.0,14850.0,14850.0,14850.0,0,2023-01-09
75,14850.0,14850.0,14850.0,14850.0,0,2023-01-10
76,14850.0,14850.0,14850.0,14850.0,0,2023-01-11
77,14850.0,14850.0,14850.0,14850.0,0,2023-01-12
78,14850.0,14850.0,14850.0,14850.0,0,2023-01-13
79,14850.0,14850.0,14850.0,14850.0,0,2023-01-16
80,14850.0,14850.0,14850.0,14850.0,0,2023-01-17
81,14850.0,14850.0,14850.0,14850.0,0,2023-01-18
82,14850.0,14850.0,14850.0,14850.0,0,2023-01-19
83,14850.0,14850.0,14850.0,14850.0,0,2023-01-27
84,14850.0,14850.0,14850.0,14850.0,0,2023-01-30
85,14850.0,14850.0,14850.0,14850.0,0,2023-01-31
86,14850.0,14850.0,14850.0,14850.0,0,2023-02-01
