,Open,High,Low,Close,Volume,TradingDate
0,18000.0,20300.0,18000.0,20000.0,12100,2022-10-07
1,22000.0,23000.0,22000.0,22700.0,11000,2022-10-10
2,25500.0,25800.0,22000.0,23000.0,7900,2022-10-11
3,22000.0,23000.0,22000.0,22800.0,3400,2022-10-12
4,23000.0,23000.0,20000.0,20600.0,1900,2022-10-13
5,20000.0,23600.0,20000.0,23000.0,1200,2022-10-14
6,20100.0,20100.0,19900.0,19900.0,2900,2022-10-17
7,22800.0,22800.0,22800.0,22800.0,100,2022-10-18
8,26200.0,26200.0,20000.0,21600.0,3200,2022-10-19
9,20000.0,22500.0,20000.0,21500.0,10700,2022-10-20
10,21400.0,21500.0,19900.0,21200.0,7900,2022-10-21
11,20500.0,21000.0,20000.0,20700.0,4900,2022-10-24
12,19000.0,19400.0,17600.0,18300.0,16400,2022-10-25
13,18500.0,18700.0,18500.0,18600.0,7500,2022-10-26
14,16700.0,18800.0,16700.0,18600.0,10000,2022-10-27
15,16800.0,18800.0,16800.0,18500.0,7000,2022-10-28
16,16500.0,16500.0,16500.0,16500.0,100,2022-10-31
17,17000.0,18500.0,17000.0,18200.0,2400,2022-11-01
18,16100.0,16100.0,16000.0,16100.0,800,2022-11-02
19,16100.0,18400.0,15500.0,16500.0,48100,2022-11-03
20,16500.0,17000.0,16500.0,17000.0,3200,2022-11-04
21,17000.0,17300.0,17000.0,17200.0,9100,2022-11-07
22,17500.0,17700.0,17500.0,17600.0,4400,2022-11-08
23,17700.0,17700.0,17700.0,17700.0,2100,2022-11-09
24,16500.0,17400.0,16500.0,17100.0,6600,2022-11-10
25,17500.0,17500.0,17500.0,17500.0,100,2022-11-11
26,17500.0,17500.0,17500.0,17500.0,2700,2022-11-14
27,17600.0,17600.0,17600.0,17600.0,900,2022-11-15
28,17800.0,17800.0,16900.0,17200.0,1800,2022-11-16
29,17700.0,17700.0,16500.0,17100.0,6100,2022-11-17
30,17100.0,17100.0,17100.0,17100.0,1000,2022-11-18
31,16300.0,17300.0,16000.0,16700.0,27200,2022-11-21
32,17500.0,17500.0,17500.0,17500.0,1900,2022-11-22
33,17600.0,17600.0,17100.0,17100.0,4300,2022-11-23
34,17200.0,17200.0,16400.0,17100.0,9000,2022-11-24
35,17200.0,17500.0,17200.0,17400.0,6600,2022-11-25
36,16800.0,17700.0,16800.0,17400.0,6400,2022-11-28
37,17000.0,18000.0,16600.0,17400.0,9400,2022-11-29
38,18000.0,18900.0,17400.0,18400.0,17000,2022-11-30
39,18400.0,18400.0,18400.0,18400.0,1500,2022-12-01
40,17200.0,18400.0,17200.0,18300.0,2300,2022-12-02
41,18300.0,18700.0,18300.0,18600.0,2000,2022-12-05
42,18900.0,18900.0,17100.0,18500.0,3100,2022-12-06
43,17900.0,18700.0,17900.0,18300.0,2200,2022-12-07
44,18500.0,18500.0,18400.0,18500.0,2900,2022-12-08
45,18500.0,18800.0,18500.0,18700.0,1500,2022-12-09
46,18700.0,18700.0,18700.0,18700.0,0,2022-12-12
47,17000.0,18900.0,17000.0,18500.0,5800,2022-12-13
48,18500.0,18500.0,18000.0,18300.0,6500,2022-12-14
49,19000.0,19000.0,18700.0,18900.0,7700,2022-12-15
50,18200.0,18200.0,18200.0,18200.0,1000,2022-12-16
51,18500.0,18500.0,18500.0,18500.0,4600,2022-12-19
52,18500.0,18500.0,18500.0,18500.0,1000,2022-12-20
53,17000.0,17000.0,17000.0,17000.0,1100,2022-12-21
54,16500.0,18500.0,16300.0,17400.0,25900,2022-12-22
55,17600.0,17900.0,17400.0,17700.0,7700,2022-12-23
56,17900.0,18900.0,17900.0,18400.0,5500,2022-12-26
57,18000.0,18900.0,18000.0,18300.0,9700,2022-12-27
58,18200.0,18400.0,18000.0,18100.0,4200,2022-12-28
59,18500.0,19100.0,18500.0,18800.0,3300,2022-12-29
60,18900.0,21000.0,18900.0,19700.0,7400,2022-12-30
61,19800.0,19800.0,19800.0,19800.0,100,2023-01-03
62,20000.0,20000.0,20000.0,20000.0,1200,2023-01-04
63,20400.0,20900.0,20400.0,20600.0,2701,2023-01-05
64,21500.0,22000.0,18300.0,21500.0,3100,2023-01-06
65,21000.0,21800.0,18800.0,21200.0,5700,2023-01-09
66,18400.0,21400.0,18400.0,20700.0,3200,2023-01-10
67,21300.0,21300.0,21300.0,21300.0,1000,2023-01-11
68,21300.0,21300.0,21300.0,21300.0,0,2023-01-12
69,21300.0,21300.0,21300.0,21300.0,0,2023-01-13
70,21600.0,22300.0,18500.0,21100.0,4200,2023-01-16
71,21100.0,21100.0,21100.0,21100.0,0,2023-01-17
72,21600.0,22200.0,21000.0,21800.0,2300,2023-01-18
73,21800.0,21800.0,21800.0,21800.0,0,2023-01-19
74,22300.0,22800.0,22300.0,22600.0,2500,2023-01-27
75,20100.0,22000.0,20100.0,21800.0,1100,2023-01-30
76,21700.0,21700.0,21700.0,21700.0,2100,2023-01-31
77,22000.0,22500.0,19100.0,21500.0,4300,2023-02-01
78,21500.0,21500.0,21500.0,21500.0,0,2023-02-02
79,21500.0,21500.0,21500.0,21500.0,0,2023-02-03
80,21500.0,21500.0,21500.0,21500.0,0,2023-02-06
81,21800.0,21800.0,21500.0,21800.0,1900,2023-02-07
82,21800.0,21800.0,21800.0,21800.0,0,2023-02-08
83,21800.0,21800.0,21800.0,21800.0,0,2023-02-09
84,22000.0,22000.0,22000.0,22000.0,1900,2023-02-10
85,21800.0,21800.0,20000.0,20900.0,200,2023-02-13
86,20500.0,20500.0,20500.0,20500.0,100,2023-02-14
87,21000.0,21500.0,21000.0,21400.0,1400,2023-02-15
88,21200.0,21400.0,21200.0,21200.0,1100,2023-02-16
89,21500.0,22000.0,21500.0,21700.0,1500,2023-02-17
90,22000.0,22000.0,19100.0,21800.0,4700,2023-02-20
91,21000.0,21200.0,19500.0,20600.0,2200,2023-02-21
92,20300.0,20300.0,20300.0,20300.0,2000,2023-02-22
93,19900.0,19900.0,19800.0,19900.0,2400,2023-02-23
94,20000.0,20400.0,20000.0,20300.0,1300,2023-02-24
95,17600.0,19400.0,17600.0,18300.0,2600,2023-02-27
96,20400.0,20400.0,20400.0,20400.0,200,2023-02-28
