,Open,High,Low,Close,Volume,TradingDate
0,10000.0,10000.0,9500.0,10000.0,98900,2022-09-29
1,9720.0,10000.0,9390.0,10000.0,144900,2022-09-30
2,10000.0,10000.0,9300.0,9500.0,59700,2022-10-03
3,9370.0,9370.0,8840.0,8840.0,76500,2022-10-04
4,8970.0,9120.0,8950.0,9120.0,13400,2022-10-05
5,9130.0,9130.0,8780.0,8780.0,48400,2022-10-06
6,8490.0,8490.0,8220.0,8220.0,42700,2022-10-07
7,7810.0,8420.0,7810.0,8400.0,9400,2022-10-10
8,8380.0,8380.0,8100.0,8100.0,19200,2022-10-11
9,8100.0,8350.0,8050.0,8250.0,11400,2022-10-12
10,8200.0,8500.0,8160.0,8500.0,417100,2022-10-13
11,8770.0,8770.0,8450.0,8600.0,6710,2022-10-14
12,8530.0,8560.0,8480.0,8510.0,10870,2022-10-17
13,8800.0,8880.0,8800.0,8800.0,336006,2022-10-18
14,8770.0,8790.0,8710.0,8750.0,182619,2022-10-19
15,8700.0,8780.0,8700.0,8720.0,91300,2022-10-20
16,8620.0,8620.0,8250.0,8400.0,348200,2022-10-21
17,8980.0,8980.0,7820.0,7840.0,366700,2022-10-24
18,8380.0,8380.0,7790.0,7860.0,344900,2022-10-25
19,8020.0,8040.0,7800.0,7860.0,226000,2022-10-26
20,7930.0,8200.0,7730.0,8200.0,238400,2022-10-27
21,8220.0,8370.0,8220.0,8220.0,231600,2022-10-28
22,8220.0,8450.0,8020.0,8450.0,217100,2022-10-31
23,8430.0,8430.0,8140.0,8160.0,103800,2022-11-01
24,8070.0,8280.0,8060.0,8150.0,104400,2022-11-02
25,8020.0,8250.0,8020.0,8250.0,101800,2022-11-03
26,8000.0,8000.0,7800.0,7990.0,133300,2022-11-04
27,7900.0,7920.0,7510.0,7760.0,114200,2022-11-07
28,7500.0,7820.0,7450.0,7820.0,116800,2022-11-08
29,7820.0,7820.0,7590.0,7790.0,117700,2022-11-09
30,7480.0,7480.0,7250.0,7250.0,133100,2022-11-10
31,7330.0,7350.0,7240.0,7240.0,3200,2022-11-11
32,7010.0,7200.0,6900.0,6910.0,13500,2022-11-14
33,6910.0,6910.0,6500.0,6590.0,20500,2022-11-15
34,6550.0,6930.0,6350.0,6910.0,8400,2022-11-16
35,6990.0,7050.0,6940.0,7000.0,25700,2022-11-17
36,7140.0,7200.0,7000.0,7200.0,22900,2022-11-18
37,7480.0,7480.0,7100.0,7120.0,3500,2022-11-21
38,7100.0,7440.0,7100.0,7180.0,8000,2022-11-22
39,7080.0,7170.0,7070.0,7070.0,700,2022-11-23
40,7000.0,7000.0,7000.0,7000.0,200,2022-11-24
41,7210.0,7350.0,7180.0,7350.0,8100,2022-11-25
42,7860.0,7860.0,7350.0,7580.0,17500,2022-11-28
43,7640.0,7900.0,7610.0,7900.0,11500,2022-11-29
44,7900.0,8450.0,7600.0,8000.0,6000,2022-11-30
45,8390.0,8390.0,8040.0,8040.0,14700,2022-12-01
46,7940.0,8400.0,7900.0,8400.0,10900,2022-12-02
47,8970.0,8970.0,8370.0,8600.0,69050,2022-12-05
48,8640.0,8640.0,8100.0,8100.0,19300,2022-12-06
49,8140.0,8140.0,7970.0,7970.0,11120,2022-12-07
50,8240.0,8440.0,8180.0,8400.0,23546,2022-12-08
51,8280.0,8470.0,8180.0,8470.0,6620,2022-12-09
52,8310.0,8430.0,8270.0,8300.0,14300,2022-12-12
53,8030.0,8680.0,8030.0,8680.0,23700,2022-12-13
54,8450.0,8460.0,8390.0,8400.0,3700,2022-12-14
55,8510.0,8510.0,8370.0,8400.0,8800,2022-12-15
56,8400.0,8440.0,8400.0,8440.0,4300,2022-12-16
57,8440.0,8580.0,8380.0,8500.0,75500,2022-12-19
58,8290.0,8390.0,8120.0,8250.0,216900,2022-12-20
59,8250.0,8250.0,8130.0,8160.0,8300,2022-12-21
60,8190.0,8190.0,8110.0,8110.0,5100,2022-12-22
61,8660.0,8660.0,8030.0,8110.0,11700,2022-12-23
62,8110.0,8120.0,7810.0,7810.0,11300,2022-12-26
63,7800.0,8020.0,7800.0,8000.0,22700,2022-12-27
64,8000.0,8300.0,7900.0,8300.0,25000,2022-12-28
65,8190.0,8220.0,8000.0,8210.0,8800,2022-12-29
66,8000.0,8130.0,8000.0,8100.0,6100,2022-12-30
67,8100.0,8400.0,8100.0,8400.0,17900,2023-01-03
68,8470.0,8500.0,8400.0,8400.0,27800,2023-01-04
69,8400.0,8500.0,8370.0,8500.0,2900,2023-01-05
70,8410.0,8570.0,8410.0,8450.0,16100,2023-01-06
71,8500.0,8500.0,8410.0,8410.0,1500,2023-01-09
72,8410.0,8410.0,8300.0,8360.0,12505,2023-01-10
73,8420.0,8500.0,8420.0,8450.0,1700,2023-01-11
74,8450.0,8450.0,8330.0,8350.0,2300,2023-01-12
75,8400.0,8410.0,8360.0,8410.0,11500,2023-01-13
76,8420.0,8500.0,8400.0,8490.0,5200,2023-01-16
77,8490.0,8600.0,8470.0,8600.0,10600,2023-01-17
78,8630.0,8700.0,8600.0,8630.0,5500,2023-01-18
79,8650.0,8770.0,8650.0,8720.0,2800,2023-01-19
80,8890.0,8900.0,8700.0,8700.0,31000,2023-01-27
81,8710.0,8800.0,8700.0,8740.0,3700,2023-01-30
82,8740.0,8780.0,8700.0,8770.0,7800,2023-01-31
83,8850.0,8920.0,8540.0,8670.0,21608,2023-02-01
84,8670.0,8670.0,8420.0,8420.0,8215,2023-02-02
85,8530.0,8540.0,8480.0,8500.0,2100,2023-02-03
86,8440.0,8500.0,8370.0,8500.0,23500,2023-02-06
87,8500.0,8500.0,8310.0,8310.0,3770,2023-02-07
88,8310.0,8410.0,8240.0,8280.0,6700,2023-02-08
89,8300.0,8320.0,8230.0,8230.0,9400,2023-02-09
90,8200.0,8210.0,8160.0,8160.0,3100,2023-02-10
91,8010.0,8130.0,7960.0,7970.0,27200,2023-02-13
92,8000.0,8010.0,7970.0,7970.0,1900,2023-02-14
93,7990.0,8110.0,7990.0,8050.0,3900,2023-02-15
94,8050.0,8130.0,8050.0,8130.0,1600,2023-02-16
95,8150.0,8160.0,8100.0,8120.0,2100,2023-02-17
96,8290.0,8460.0,8290.0,8460.0,8400,2023-02-20
97,8530.0,8530.0,8440.0,8450.0,6800,2023-02-21
98,8450.0,8450.0,8250.0,8260.0,12610,2023-02-22
99,8170.0,8170.0,8010.0,8050.0,12500,2023-02-23
100,8160.0,8170.0,8000.0,8080.0,5308,2023-02-24
101,7900.0,7980.0,7820.0,7980.0,7200,2023-02-27
102,7950.0,7950.0,7820.0,7820.0,10500,2023-02-28
