,Open,High,Low,Close,Volume,TradingDate
0,8870.0,8870.0,7920.0,7920.0,2700,2022-11-11
1,7920.0,7920.0,7920.0,7920.0,0,2022-11-14
2,7480.0,7480.0,7480.0,7480.0,25000,2022-11-15
3,7480.0,7480.0,7480.0,7480.0,0,2022-11-16
4,7570.0,7640.0,7570.0,7640.0,50600,2022-11-17
5,7640.0,7640.0,7640.0,7640.0,0,2022-11-18
6,7550.0,7550.0,7500.0,7550.0,50400,2022-11-21
7,7350.0,7350.0,7350.0,7350.0,25000,2022-11-22
8,7430.0,7430.0,7360.0,7360.0,74100,2022-11-23
9,7390.0,7390.0,7330.0,7330.0,50800,2022-11-24
10,7510.0,7530.0,7510.0,7510.0,62300,2022-11-25
11,7830.0,7900.0,7830.0,7900.0,57800,2022-11-28
12,8450.0,8450.0,7940.0,7940.0,52400,2022-11-29
13,8090.0,8230.0,8070.0,8230.0,52500,2022-11-30
14,8380.0,8410.0,8260.0,8260.0,51200,2022-12-01
15,8210.0,8730.0,8210.0,8730.0,53400,2022-12-02
16,8830.0,9020.0,8810.0,8820.0,53200,2022-12-05
17,8840.0,8850.0,8590.0,8590.0,54400,2022-12-06
18,8300.0,8480.0,8300.0,8340.0,52000,2022-12-07
19,8560.0,8650.0,8450.0,8450.0,52700,2022-12-08
20,8520.0,8660.0,8520.0,8600.0,53300,2022-12-09
21,8590.0,8700.0,8490.0,8490.0,56800,2022-12-12
22,8440.0,8520.0,8420.0,8420.0,51700,2022-12-13
23,8730.0,8730.0,8720.0,8720.0,50600,2022-12-14
24,8810.0,8810.0,8810.0,8810.0,50000,2022-12-15
25,8820.0,8820.0,8800.0,8800.0,50900,2022-12-16
26,8970.0,8970.0,8810.0,8810.0,50300,2022-12-19
27,8490.0,8650.0,8490.0,8650.0,52000,2022-12-20
28,8650.0,8650.0,8480.0,8480.0,50400,2022-12-21
29,8770.0,8770.0,8650.0,8650.0,51300,2022-12-22
30,8580.0,8610.0,8580.0,8610.0,53200,2022-12-23
31,8550.0,8550.0,8480.0,8480.0,50200,2022-12-26
32,8410.0,8460.0,8410.0,8460.0,50100,2022-12-27
33,8520.0,8520.0,8520.0,8520.0,100,2022-12-28
34,8450.0,8480.0,8450.0,8480.0,52100,2022-12-29
35,8480.0,8500.0,8420.0,8420.0,50500,2022-12-30
36,8600.0,8600.0,8570.0,8570.0,50600,2023-01-03
37,8800.0,8810.0,8770.0,8770.0,50900,2023-01-04
38,8800.0,8810.0,8790.0,8810.0,50900,2023-01-05
39,8900.0,8980.0,8900.0,8970.0,51200,2023-01-06
40,9000.0,9000.0,9000.0,9000.0,50000,2023-01-09
41,8920.0,8920.0,8920.0,8920.0,50000,2023-01-10
42,9040.0,9060.0,9040.0,9060.0,51000,2023-01-11
43,8990.0,8990.0,8990.0,8990.0,50000,2023-01-12
44,9010.0,9010.0,9010.0,9010.0,50000,2023-01-13
45,9040.0,9040.0,9040.0,9040.0,50000,2023-01-16
46,9140.0,9340.0,9140.0,9340.0,51200,2023-01-17
47,9420.0,9470.0,9410.0,9460.0,52100,2023-01-18
48,9520.0,9520.0,9520.0,9520.0,50000,2023-01-19
49,9610.0,9650.0,9530.0,9530.0,56400,2023-01-27
50,9460.0,9460.0,9460.0,9460.0,50000,2023-01-30
51,9350.0,9350.0,9270.0,9270.0,51100,2023-01-31
52,9520.0,9520.0,9270.0,9270.0,52700,2023-02-01
53,9270.0,9270.0,9100.0,9130.0,57500,2023-02-02
54,9180.0,9180.0,9120.0,9120.0,50100,2023-02-03
55,9030.0,9130.0,9030.0,9130.0,50100,2023-02-06
56,9120.0,9120.0,9000.0,9000.0,51400,2023-02-07
57,9000.0,9080.0,9000.0,9080.0,52400,2023-02-08
58,9000.0,9050.0,8980.0,8980.0,52100,2023-02-09
59,8980.0,8980.0,8900.0,8900.0,51000,2023-02-10
60,8810.0,8820.0,8740.0,8740.0,54200,2023-02-13
61,8810.0,8810.0,8810.0,8810.0,50000,2023-02-14
62,8860.0,8860.0,8820.0,8820.0,53100,2023-02-15
63,8820.0,8880.0,8820.0,8820.0,51800,2023-02-16
64,8900.0,8900.0,8840.0,8840.0,53000,2023-02-17
65,9070.0,9070.0,9070.0,9070.0,50700,2023-02-20
66,9140.0,9170.0,9140.0,9170.0,50300,2023-02-21
67,9010.0,9010.0,8980.0,8980.0,50400,2023-02-22
68,8790.0,8800.0,8790.0,8800.0,50100,2023-02-23
69,8790.0,8790.0,8720.0,8720.0,50600,2023-02-24
70,8580.0,8580.0,8580.0,8580.0,50100,2023-02-27
71,8680.0,8680.0,8670.0,8670.0,53600,2023-02-28
